hotspot_id,feature_id,contrat_id,contrato,area_nombre,operador,estado_area,tipo_contrato,cuenca,proceso,distancia_m,clase_espacial
1693caaf5543aee385e073bc,11,0045,MUNDO NUEVO,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE ASOCIACION CON ECOPETROL,COR,NO APLICA,3566.45,entre_1_y_5_km
1b24c565c18fc85fddb3e9ae,34,0155,RIO ZULIA,RIO ZULIA,IBEROAMERICANA DE HIDROCARBUROS ENERGY COLOMBIA S.A.S.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,719.08,hasta_1_km
1bdba91a67d0d686e3439844,8,0046,CERRITO,NO APLICA,PETROSOUTH ENERGY CORPORATION,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,CAT,NO APLICA,0.00,dentro
3881cb4862a0fac34ebdf266,320,0195,CPO 13,MAUTE,TECPETROL COLOMBIA SAS,EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2008,4414.04,entre_1_y_5_km
39f4b41c09212f167dd93298,108,0059,QUIFA,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
451f445e399432fa8f72c2c0,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
451f445e399432fa8f72c2c0,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4824.36,entre_1_y_5_km
4763e05850aef72a97dba392,410,0243,COR 39,NO APLICA,ARROW EXPLORATION SUCURSAL COLOMBIA,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,0.00,dentro
4763e05850aef72a97dba392,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3353.36,entre_1_y_5_km
4763e05850aef72a97dba392,25,0030,BOQUERON,NO APLICA,HOCOL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,COR,NO APLICA,4753.14,entre_1_y_5_km
635e104b200787dfd1ee27e0,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,4214.87,entre_1_y_5_km
6e2cc78958f60c6fed5a92cb,410,0243,COR 39,NO APLICA,ARROW EXPLORATION SUCURSAL COLOMBIA,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,0.00,dentro
6e2cc78958f60c6fed5a92cb,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3111.38,entre_1_y_5_km
6e2cc78958f60c6fed5a92cb,25,0030,BOQUERON,NO APLICA,HOCOL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,COR,NO APLICA,4700.43,entre_1_y_5_km
700b7c6990e1679ad8e9b62d,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
700b7c6990e1679ad8e9b62d,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4213.91,entre_1_y_5_km
70f1eaf01b01e43e785c3b8e,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,0.00,dentro
7795567d4994e36b771b509b,258,0096,CARBONERA,CERRO GORDO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CAT,CONTRATACION DIRECTA,440.81,hasta_1_km
7e37cb3eb48d50e699ca6aa5,108,0059,QUIFA,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
91ff737bdd1a1bad0dc51f4a,113,0366,RUBIALES,RUBIALES,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,LLA,NO APLICA,0.00,dentro
9ec421279d679f945273a72a,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
9ec421279d679f945273a72a,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4868.60,entre_1_y_5_km
a81785df033214f1a13fb10c,113,0366,RUBIALES,RUBIALES,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,LLA,NO APLICA,2316.82,entre_1_y_5_km
ae79ddb92888d677384709c0,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,0.00,dentro
ae79ddb92888d677384709c0,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,688.87,hasta_1_km
b1cac8ae518577fefb713338,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,1137.32,entre_1_y_5_km
b2f2ab7d5862f66c009189d1,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,3760.16,entre_1_y_5_km
cece4c0f4385e49606b49ceb,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,912.26,hasta_1_km
d03101f09511bb62a2688874,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
d03101f09511bb62a2688874,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4782.34,entre_1_y_5_km
d1e7c227a5eb6f7474c0db16,258,0096,CARBONERA,CERRO GORDO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CAT,CONTRATACION DIRECTA,649.51,hasta_1_km
df548121d56006399c1bb03e,113,0366,RUBIALES,RUBIALES,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,LLA,NO APLICA,2386.29,entre_1_y_5_km
f0d89cc8dc34bfdf47a5cb58,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,0.00,dentro
62ddad5b974ffc857a3a3209,230,0720,VIM 22,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,PPAA 2019 CICLO 1,2427.30,entre_1_y_5_km
675d610c8b3201fed56dd46e,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,3843.11,entre_1_y_5_km
6a192c37bd5d869d8e82b346,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,0.00,dentro
6e18ec1b1d0e47e1eb8d47fb,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,3583.54,entre_1_y_5_km
7bb3af5143af8f793366bb12,269,0493,VIM 41,NO APLICA,LEWIS ENERGY COLOMBIA INC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,RONDA COLOMBIA 2021,303.16,hasta_1_km
964e73b8c4d495303df6f36c,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,0.00,dentro
9e26b3f75026bda4a9e385d8,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,0.00,dentro
9e26b3f75026bda4a9e385d8,249,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,0.00,dentro
9e26b3f75026bda4a9e385d8,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,575.05,hasta_1_km
a39a6983c0a8e1a7158c1b36,367,0106,SAMAN,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,CONTRATACION DIRECTA,3296.72,entre_1_y_5_km
a8bc05ce95137bce2d0d9cfa,197,0350,VIM 1,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,RONDA 2014,4533.09,entre_1_y_5_km
af3493dee05cd22b1648c2ee,284,0494,VIM 42,NO APLICA,LEWIS ENERGY COLOMBIA INC,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,RONDA COLOMBIA 2021,0.00,dentro
b1b50928dc3d4a4f0855084b,216,0381,CR 3,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,0.00,dentro
bdaba07dcca6128a6a1804d5,216,0381,CR 3,NO APLICA,"DRUMMOND ENERGY, INC",EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,OPEN ROUND 2010,0.00,dentro
c5fe120de82968fb28036c53,58,0165,CICUCO BOQUETE,CICUCO BOQUETE,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VIM,CONTRATACION DIRECTA,0.00,dentro
daf0fec89fc02472ae21cf0f,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,101.82,hasta_1_km
0b03e3b46f17694ee7725f69,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
0b03e3b46f17694ee7725f69,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4043.60,entre_1_y_5_km
181c0cdfdd607333b603559a,15,0053,DINDAL,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VMM,NO APLICA,0.00,dentro
181c0cdfdd607333b603559a,24,0029,RIO SECO,NO APLICA,ECOPETROL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VMM,NO APLICA,2117.93,entre_1_y_5_km
1a3af0997acd5683adf53d65,258,0096,CARBONERA,CERRO GORDO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CAT,CONTRATACION DIRECTA,3369.63,entre_1_y_5_km
20a082c0009ce7d3d44d7c73,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3798.09,entre_1_y_5_km
2b240c2ea26e00ce1af8fcd0,410,0243,COR 39,NO APLICA,ARROW EXPLORATION SUCURSAL COLOMBIA,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,0.00,dentro
2b240c2ea26e00ce1af8fcd0,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3105.70,entre_1_y_5_km
2b240c2ea26e00ce1af8fcd0,25,0030,BOQUERON,NO APLICA,HOCOL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,COR,NO APLICA,4461.46,entre_1_y_5_km
2ca25106ad66463743e87b66,14,0018,OROCUE,NO APLICA,PERENCO OIL AND GAS COLOMBIA LIMITED,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
2ca25106ad66463743e87b66,51,0013,GARCERO,NO APLICA,PERENCO OIL AND GAS COLOMBIA LIMITED,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,1004.52,entre_1_y_5_km
2d3442dc7abf1c902936d275,296,0546,VSM 13-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
31d0b51323d87e4af8d3510a,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,4353.28,entre_1_y_5_km
31d0b51323d87e4af8d3510a,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,4353.28,entre_1_y_5_km
33727b44360a192e97b4b673,108,0059,QUIFA,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
33c1493ab43f548353951df9,267,0178,MUISCA,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,CONTRATACION DIRECTA,483.34,hasta_1_km
38c76185f16efa5d5845b2e4,4,0292,UPAR,NO APLICA,HOCOL S.A.,EXPLORACION,CONVENIO DE EXPLORACION Y EXPLOTACION (E&E),VSM,NO APLICA,0.00,dentro
38c76185f16efa5d5845b2e4,98,0263,VSM 15,NO APLICA,FLAMINGO OIL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,558.82,hasta_1_km
38c76185f16efa5d5845b2e4,296,0546,VSM 13-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,4633.17,entre_1_y_5_km
3995e926004e6f0003241e34,328,0083,CAÑO SUR,CAÑO SUR ESTE,ECOPETROL S.A.,PRODUCCION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),LLA,CONTRATACION DIRECTA,2874.43,entre_1_y_5_km
3b5597ec939bd472778b9c18,282,0547,VSM 14-1,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
3b5c4a4ed1b5cb5245bbbe8d,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,0.00,dentro
3da99b410daf4931c01e858a,248,0379,LA LOMA ADICIONAL,PAUJIL-CANARIO,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CES RAN,CONTRATACION DIRECTA,4158.58,entre_1_y_5_km
3da99b410daf4931c01e858a,392,0075,LA LOMA,LA LOMA,"DRUMMOND ENERGY, INC",EVALUACION,CONTRATO DE EXPLORACION Y EXPLOTACION (E&E),CES RAN,CONTRATACION DIRECTA,4158.58,entre_1_y_5_km
3e0ce5d127fdb4d5adff76c8,4,0292,UPAR,NO APLICA,HOCOL S.A.,EXPLORACION,CONVENIO DE EXPLORACION Y EXPLOTACION (E&E),VSM,NO APLICA,0.00,dentro
3e0ce5d127fdb4d5adff76c8,98,0263,VSM 15,NO APLICA,FLAMINGO OIL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,621.41,hasta_1_km
3e0ce5d127fdb4d5adff76c8,296,0546,VSM 13-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,4217.20,entre_1_y_5_km
4051cb58f4504b1ae4da14a4,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,1614.55,entre_1_y_5_km
5116e2893d8a85c27c2e0648,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3738.50,entre_1_y_5_km
545a318a5c8ea43f01a6f604,458,0039,BUGANVILES,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,0.00,dentro
545a318a5c8ea43f01a6f604,66,0034,ABANICO,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VSM,NO APLICA,3652.38,entre_1_y_5_km
545a318a5c8ea43f01a6f604,277,0554,VSM 4,NO APLICA,MAUREL AND PROM COLOMBIA B.V.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,4131.09,entre_1_y_5_km
55944ccc9b2a48536e3172d4,258,0096,CARBONERA,CERRO GORDO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),CAT,CONTRATACION DIRECTA,3499.13,entre_1_y_5_km
55a01ac01cc01fb092497712,219,0223,VMM 1,NO APLICA,WATTLE PETROLEUM COMPANY S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
55a01ac01cc01fb092497712,370,0223,VMM 1,CARAMELO UNIFICADO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,1797.78,entre_1_y_5_km
55a01ac01cc01fb092497712,204,0125,ROSABLANCA,NO APLICA,INVEPETROL LIMITED,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,2887.44,entre_1_y_5_km
5861e19e504769adf9d8495f,109,0051,COSECHA,NO APLICA,"SIERRACOL ENERGY ARAUCA, LLC",PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
58b2442785a8774fde977178,370,0223,VMM 1,CARAMELO UNIFICADO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
58b2442785a8774fde977178,219,0223,VMM 1,NO APLICA,WATTLE PETROLEUM COMPANY S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,1156.16,entre_1_y_5_km
58b2442785a8774fde977178,55,0033,BOLIVAR,NO APLICA,LAGOSUR PETROLEUM COLOMBIA INC,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VMM,NO APLICA,3774.93,entre_1_y_5_km
5c8b3aff7ecc6f8b3f50eaca,108,0059,QUIFA,NO APLICA,FRONTERA ENERGY COLOMBIA CORP.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,LLA,NO APLICA,0.00,dentro
62282628d3c72ebfe7608651,72,0112,LA MAYE,NO APLICA,NEW HORIZON EXPLORATION INC COLOMBIA,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VIM,MINIRONDA 2007,573.57,hasta_1_km
62282628d3c72ebfe7608651,58,0165,CICUCO BOQUETE,CICUCO BOQUETE,HOCOL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,VIM,CONTRATACION DIRECTA,2270.26,entre_1_y_5_km
6419da1e93ad600f36e932d8,366,0269,VSM 12,NO APLICA,ALANGE ENERGY CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,0.00,dentro
6419da1e93ad600f36e932d8,237,0250,VSM 9,NO APLICA,HOCOL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,4923.89,entre_1_y_5_km
6810b7c7bf2f186ee84fc227,370,0223,VMM 1,CARAMELO UNIFICADO,WATTLE PETROLEUM COMPANY S.A.S,PRODUCCION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,0.00,dentro
6810b7c7bf2f186ee84fc227,219,0223,VMM 1,NO APLICA,WATTLE PETROLEUM COMPANY S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,1385.87,entre_1_y_5_km
6810b7c7bf2f186ee84fc227,55,0033,BOLIVAR,NO APLICA,LAGOSUR PETROLEUM COLOMBIA INC,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,VMM,NO APLICA,3403.65,entre_1_y_5_km
6c79ea7d844140ac2a03b7bf,8,0046,CERRITO,NO APLICA,PETROSOUTH ENERGY CORPORATION,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,CAT,NO APLICA,0.00,dentro
6e443c85ef91a478bf6b9e40,276,0552,VSM 37,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,0.00,dentro
81cd7e16af6f8471ff698514,404,0186,CPO 11,VENUS,HUPECOL OPERATING CO LLC,EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2008,2381.16,entre_1_y_5_km
84052583fb26b245a5d1a6ad,410,0243,COR 39,NO APLICA,ARROW EXPLORATION SUCURSAL COLOMBIA,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,0.00,dentro
84052583fb26b245a5d1a6ad,101,0264,COR 33,NO APLICA,YPF COLOMBIA S.A.S,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),COR,OPEN ROUND 2010,3046.15,entre_1_y_5_km
84052583fb26b245a5d1a6ad,25,0030,BOQUERON,NO APLICA,HOCOL S.A.,PRODUCCION,CONTRATO DE ASOCIACION CON ECOPETROL,COR,NO APLICA,4635.67,entre_1_y_5_km
8a05367e7fb6b53d533ce0db,320,0195,CPO 13,MAUTE,TECPETROL COLOMBIA SAS,EVALUACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2008,4671.85,entre_1_y_5_km
8b90ddac88a0ea007d973d1d,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,0.00,dentro
8b90ddac88a0ea007d973d1d,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,1517.30,entre_1_y_5_km
8bcb13a0f502abf6b4c2a64c,299,0817,CPE 2-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,0.00,dentro
8bcb13a0f502abf6b4c2a64c,297,0859,LLA 111,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),LLA,RONDA COLOMBIA 2021,453.26,hasta_1_km
8dfc5c9f280bf3fbea23a77d,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,3900.73,entre_1_y_5_km
909732ccaa06a60f19a4c6f2,34,0155,RIO ZULIA,RIO ZULIA,IBEROAMERICANA DE HIDROCARBUROS ENERGY COLOMBIA S.A.S.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,816.66,hasta_1_km
91f2617b1156aaa0ad68d3cf,79,0224,VMM 17,NO APLICA,MORICHAL SINOCO,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,4189.03,entre_1_y_5_km
9918c158349f380f9a166dae,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,0.00,dentro
9b293ec4c911f7b7420c1e5f,204,0125,ROSABLANCA,NO APLICA,INVEPETROL LIMITED,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,CONTRATACION DIRECTA,0.00,dentro
9c51aee5422bed294a5dce1d,405,0282,VMM 32,NO APLICA,CPVEN E&P CORP,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,OPEN ROUND 2010,0.00,dentro
9c51aee5422bed294a5dce1d,78,0212,VMM 15,NO APLICA,LOH ENERGY,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VMM,MINIRONDA 2008,2445.64,entre_1_y_5_km
9c679114a929eed44ce58eac,4,0292,UPAR,NO APLICA,HOCOL S.A.,EXPLORACION,CONVENIO DE EXPLORACION Y EXPLOTACION (E&E),VSM,NO APLICA,0.00,dentro
9c679114a929eed44ce58eac,98,0263,VSM 15,NO APLICA,FLAMINGO OIL S.A.,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,OPEN ROUND 2010,939.29,hasta_1_km
9c679114a929eed44ce58eac,296,0546,VSM 13-2,NO APLICA,PAREX RESOURCES (COLOMBIA) AG,EXPLORACION,CONTRATO DE EXPLORACION Y PRODUCCION (E&P),VSM,RONDA COLOMBIA 2021,4690.59,entre_1_y_5_km
a095face08cdc8d09a0dd9c1,45,0093,TIBU,TIBU,ECOPETROL S.A.,PRODUCCION,CONVENIO DE EXPLOTACION,CAT,CONTRATACION DIRECTA,73.38,hasta_1_km
